작성시각(KST),댓글,좋아요,답글수,태도,관심사,집값전망,통장행동,comment_id
2026-09-14 06:57,청약을 드는 이유는 그 아파트에서 살기 위함이 아닌 청약에 당첨되서 프리미엄 붙여서 분양권 팔목적이 더 많다 그래서 나라가 이꼬라지임...,1,0,부정,제도 불공정,,,UgxqiXnpC3yQLnnqoJd4AaABAg
2026-09-14 11:43,"급전, 급한 것 아니면 갖고 있는게 좋을 것 같습니다. 정책과 정부는 또 바뀔 수 있는거라.",1,0,해당 없음,,,,Ugx_5qU0wrPQIRJYc_d4AaABAg
2026-09-14 11:36,대출3억만 빌려도 월이자 180만원 인건가?,1,0,해당 없음,대출규제·자금조달,,,UgxcYkuxfTfcYXCHKHh4AaABAg
2026-09-13 18:33,대출 6억이면 인생나락 시작이지... 6억 40년으로 받으면 12억 갚아야 끝남...,1,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,UgyKXZLUlAZEXTo66vl4AaABAg
2026-09-15 09:35,청약통장 -> 피 같은 돈 모아서 연예인이나 있는 집 자식들 집 지어주는 시스템,1,0,부정,제도 불공정,,,Ugz3pHLpx-nFMctgWtR4AaABAg
2026-09-15 09:45,대출 6억은 그래도 잘한거다. 막말로 돈이 없는 사람들 6억 대출을 어떻게 갚누.연봉이 1억이 넘어도 6억대출 어휴,1,0,부정,대출규제·자금조달,,,Ugw_OEtA_wT_7lTYtpN4AaABAg
2026-09-13 19:17,이걸 이제알았냐 정부야?,1,0,해당 없음,정부·정치 불신,,,UgyX5W36Lgy--Kte10V4AaABAg
2026-09-14 12:54,서울 분양가가 20억이다 ㅋㅋㅋ,1,0,부정,"분양가·집값 부담, 수도권 집중·지방·인구",,,UgyQ_kwJzEo4iTzU1-l4AaABAg
2026-09-13 08:29,"청년들은 청약통장 중요하다
LH 아파트는 청약 횟수 가산점 큽니다
돈 없다고 한탄하지 말고 본인 수준에 맞춰 임대아파트 들어가시길
신축 아파트 가랑이 찢어지는 소리만 해대지 말고요",1,0,긍정,임대·대출우대 등 부가 기능,,유지,Ugwc8c1cSLMGj9bSL9t4AaABAg
2026-09-13 08:53,청약 당첨되고 부동산으로 돈벌려고 갭투자한 4050이 사다리 차버린거지,1,0,부정,가점·당첨확률,,,UgzDuGiU9v_xM7kztad4AaABAg
2026-09-18 20:19,대출막고 전세막고 청년이 무슨 수로 당첨된 분담금을 내냐 ㅋㅋㅋㅋㅋ그냥 삼전닉스에 박는거지,1,0,부정,대출규제·자금조달,,,UgyeQ70q1rYkWUEGOLV4AaABAg
2026-09-13 19:06,청약통장을 집 사려고하기보단 비과세라 가지고 있는 느낌,1,0,긍정,임대·대출우대 등 부가 기능,,유지,UgyoonOFLOBoGdSB12Z4AaABAg
2026-09-14 09:00,애초에 신축 가격 ㅈㄴ게 올라서 의미가없다,1,0,부정,분양가·집값 부담,,,UgyQz0NZ1kKYcdv2Q914AaABAg
2026-09-14 08:18,"내가 소위말하는 대한민국 메이저 5대 대기업 10년차인데,
작년에 8년 넣은 청약 해지하고 주식이랑 코인에 나눠 넣었음.
서울내에 아파트 구입은 사실상 청약 당첨이 되어도 문제고,
지방이나 경기도 쪽은 청약이 필요가 없음.
그리고 여러가지 따져봐도 청약이 나를 위한게 아님이라 판단해서
그냥 해지했음.",1,0,부정,"분양가·집값 부담, 제도 불공정",,해지,UgzdZNyOlUzqfN-X2_54AaABAg
2026-09-14 09:23,당첨되면 뭐함 ㅋㅋㅋ 계약금 넣기도 힘든 분양간데 ㅅㅂ,1,0,부정,분양가·집값 부담,,,UgxPx4olFDCBKHIglbR4AaABAg
2026-09-15 09:52,지방에 거주라 그냥 올해 해약하고 집사는데 보탬. 너도나도 1위인데 신축은 분양가도 높고,1,0,양가,분양가·집값 부담,,해지,UgxnbmAFOi5_ILJQsKJ4AaABAg
2026-09-14 09:42,결혼하거나 아이를 가진 사람한테 이점을 더 주는건 당연한거 아닌가요?,1,0,부정,제도 불공정,,,UgwItvGjmghebIcJKd94AaABAg
2026-09-14 09:54,재인이가 이 재앙을 일으켰지,1,0,해당 없음,,,,UgwlUcSjYQMneZ2ZYSp4AaABAg
2026-09-13 07:47,꼬우면 지방 살아야지. 공산주의도 아니고 어떻게 다 좋은곳에서 사나. 징징대는거 그만 받아줘야댐. 서울 수도권 카르텔들 박살내야함.,1,0,해당 없음,"정부·정치 불신, 수도권 집중·지방·인구",,,Ugx_nAd8A4DOqevEQa54AaABAg
2026-09-13 18:45,안타까운 현실입니다.,1,0,해당 없음,,,,UgyrZH1a_WHxDN6vU9p4AaABAg
2026-09-14 07:59,진짜 심각하다.. 재앙과 찢의 콜라보..,1,0,해당 없음,,,,UgwA7Uc9zTX0pfLoarh4AaABAg
2026-09-13 06:52,청약통장은 집을 사는게 목적이고 이 정권은 집 못사게 전부다 규제했는데...청약통장이 뭐가 필요해.,1,0,부정,"제도 불공정, 정부·정치 불신",,,Ugwt3A3JcrAGCj85dll4AaABAg
2026-09-13 19:15,이제야 좌파들이 만든 세상이 실감이 나나? ㅋㅋ 초양극화 중간계층 박살 전국민 배급 프로젝트 평생 정부에 손 벌리고 살아야 하는 현재. 대한민국 2030은 망한 세대다,1,0,해당 없음,정부·정치 불신,,,UgyS4oDnHXlmZceu5cB4AaABAg
2026-09-15 11:57,"개팔육이 힘든 시기 다 지나고 태어나서 개꿀빠는 인생 살다가
대한민국 경제 성장기에 한정된 자원 먼저 태어났다는 이유로 다 선점해버렸으니 ㅋㅋㅋ
연금도 몇백만원 쳐내고 억대로 받아가면서도 20대 더 쥐어짜라는 미친 세대 ㅋㅋㅋㅋ",1,0,해당 없음,,,,UgygQ_1KY8HJ2vR4AXZ4AaABAg
2026-09-14 09:28,그나마 예전엔 대출로 영끌이라도 시도해보지 지금은 온갖 규제규제규제규제 규제규제규제 온 나라가 그냥 규제 덩어리임,1,0,부정,"대출규제·자금조달, 정부·정치 불신",,,Ugxn9Jb-imtjUz5AAzl4AaABAg
2026-09-17 01:53,금수저 백수한테 유리하게 만든 청약 제도 .. ㅋㅋㅋ,1,0,부정,제도 불공정,,,UgyQG1xxZpn3Rpbkhpd4AaABAg
2026-09-13 18:11,내가 37인데 15년 청약통장 했거덩 ㅋㅋ 근데 올해 초에 깼다. 니미 무슨 최소가 6억이뭐야 요즘은 기본 8억이상을 어떻게 사냐??ㅋㅋㅋ 결혼도 안했는데 1가구에 뭐하러 대출 이자 나가면서 아파트를 들어가냐 ㅋㅋ 관리비는 또 얼만데 기본 30만원이상이다....그래서 올해 임대 아파트 알아봐는데 바로 들어갈수 있다더라.... 보증금 3천에 월 14만원 근데 그것도 관리비 전기료 가스비 뭐 다따지면 월 30~40 나간다. 결혼하면 그냥 임대 아파트나 알아봐라. 괜히 아파트 사서 힘겹게 살지 말고. 한국 부동산은 이제 나가리다. 그냥 결혼하면 임대나 살다가 부모님 집이나 나중에 받으면 거기서 조용히 살련다.,1,0,부정,"분양가·집값 부담, 대출규제·자금조달, 제도 불공정",,해지,Ugz_8El97dyY-D_D-ed4AaABAg
2026-09-13 19:52,민주당이 만드는 대한민국,1,0,해당 없음,정부·정치 불신,,,Ugw0srsvBA0t99TZ4mp4AaABAg
2026-09-13 10:34,"아직도 정신 못 차리고 아파트값 폭락한다는 망상을 믿는 정신나간 특정 정치성향 어리석은 자들
오히려 그런 어리석은 자들이 지지하는 인간들이 우리나라 역사상 부동산 폭등 만든 장보인들. 아직도 그렇게 만들고 있고 
문재인인과 여당이 만든 임차3법으로 부동산 폭등 전세 씨말르게 만들어버리고, 역사상 최대 폭등 역사를 갈아치웠는데 이재명정권이 다시 들어서 그 기록 다 
갈아치우는중. 정권 초반인데도 헛소리하며 앞으로 더 폭등할 예정. 지방 상급지 국평이 10억 하는데 서울 20억이면 싸지",1,0,부정,정부·정치 불신,하락,,UgyDUrG75Gaaclqs69V4AaABAg
2026-09-13 10:52,해지하는 사람 : 부알못,1,0,부정,,,,UgywM_EvD919jGD5F9x4AaABAg
2026-09-15 13:50,"다 포기하고 있다고? 
현금쌓아놓고 있던 내가 이 기회만을 잡으려고 그동안 원화체굴 존나 했찌 
빨리 다 포기해라 좋은집 내가 사드릴라니까",1,0,해당 없음,,,,UgxgMzwnI94sxQ1j4GV4AaABAg
2026-09-14 15:10,"하는 짓거리가 참 투명하지.. 납입금 2배로 올린 순간부터 저속득층은 그냥 아웃이었음.
10만원씩 꾸준히 10년 20년 부으면 뭐하나. 20만원씩 5년 10년 부은 사람이 유리한데
게다가 서울 수도권신도시에 새아파트?? 10억은 있어야 되는데 그 돈 있는 사람이 얼마나 될까?
애초에 당첨도 무리수지.. 결혼하고 애 낳고 부모님까지 모셔도 될까말까인데
1인 가구가 절반이 넘는데 되겠음? 
그냥 돈 많은 사람들끼리 해먹어라. 납입금도 10배 정도 높여서 있는 사람들이 더 내면 됨
괜히 돈 없는 서민에게 뜯어서 여러 제도 운영하려고 하지 말고",1,0,부정,"분양가·집값 부담, 대출규제·자금조달, 제도 불공정",,,UgzFwXdUrDtTSz7bngV4AaABAg
2026-09-13 11:02,지금 어쩐다고 해지 하는 게 머리가 없는 거고 2만원 씩 넣어라 정책이 어떻게 바뀔지 모르는데 무지성으로 25만원씩 박는 게 멍청한거고,1,0,부정,정부·정치 불신,,,UgyiHM5Rf_KuKaUItw54AaABAg
2026-09-17 02:05,집 살 돈은 있으면서 소득은 없는 사람에게 유리한 ㅋㅋㅋㅋ 해지하는 청년들아 똑똑한 청년들이다.,1,0,부정,제도 불공정,,해지,UgwhUimUhmq9bJiQ5gl4AaABAg
2026-09-15 13:20,"과거 청약통장을 유지하는 이유
로또랑 비슷한 서민들의 기회였기 때문에

근데 지금 나오는 아파트들은 분양가 상한제가 적용이 안되어 그지역 시세아파트보다 더 비싸게 청약으로 나옴 이게 진짜 어이가없음 ㅋㅋㅋㅋㅋ하...아니 표 얻을려고 일안하는 거지들한테 푼돈은 잘 뿌리면서 
왜 내집마련할 수 있는 기회는 안주는거지? 이걸 모순인걸 모르는 저소득층들이 진짜 안타깝고 욕도 아깝다.",1,0,부정,"분양가·집값 부담, 제도 불공정",,,UgyLXYRIRbf4Sk0w7AN4AaABAg
2026-09-17 10:39,대 재 명,1,0,해당 없음,,,,Ugxlx_bgErsrusnTLDF4AaABAg
2026-09-13 19:56,"독신가구 혜택도 다 없애버려서
유지할 이유가 사라져서 
15년된 청약통장 그냥 해지함",1,0,부정,제도 불공정,,해지,UgwTr0M2-Bqi4qUcuyl4AaABAg
2026-09-14 15:05,나도 해지 했음. 가격이 가능한 곳은 경쟁이 치열해서 점수가 부족하고 그렇지 못한곳은 터무니 없이 가격이 비싸고 그냥 포기했음.,1,0,부정,"분양가·집값 부담, 가점·당첨확률",,해지,UgzWOBIKACpbJh4yxBh4AaABAg
2026-09-14 15:45,해지하고 삼전닉스에 넣는게 훨씬 낫드라,1,0,부정,대체 투자·낮은 금리,,해지,Ugx8A4DZDa-MPzy7y714AaABAg
2026-09-13 11:03,세재혜택도 의미 없고 당첨되도 집값만 비싸지 퀄리티는 옛날만도 못하고 그냥 돈 벌다 분양 간당간당한 아파트 하나 사거나 위치좋은 구축 리모델링 하는게 제일 좋다 생각해요,1,0,부정,"분양가·집값 부담, 대체 투자·낮은 금리",,,Ugyvi93shdCB4TaIq3Z4AaABAg
2026-09-13 20:37,"신규 분양가는 기본 10억 이상인데, 소득수준은 낮아야하며 모아놓은 현금은 많아야 함.

좌파 아버지 왈 : 일단 넣어봐 당첨되면 여기저기서 빌리면 되니까 ( 한마디로 대책없음 )

부부가 최소 현금 4억은 들고있어야 하고 자녀 두명이상이면 유지 할만 한 듯 ~!

아, 자동차도 소나타급 이상은 안되고",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 제도 불공정",,,UgwuOJkUlxLKA5B13v14AaABAg
2026-09-13 19:46,선착순 호구 뽑기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,부정,"가점·당첨확률, 제도 불공정",,,UgxQCBhjYmm_XBaqzuN4AaABAg
2026-09-13 19:47,"이건 그냥 유자녀 부부 전용 통장이지 뭐
사실상 이혼만 안 한 상태인데 애 있다고 당첨돼서 신축아파트 들어가는 거 보면 배 아픔 ㅅㅂ",0,0,부정,제도 불공정,,,UgzOTOGeuK08mj0-UQl4AaABAg
2026-09-13 20:38,10년 유지했는데 유지하는 기간동안 묶인돈이라 쓸수도 없음 그돈들 그냥 삼전 넣었으면 진짜 걍 집을 샀을듯,0,0,부정,대체 투자·낮은 금리,,,UgybV6A8lbqa3spP4754AaABAg
2026-09-13 20:39,기산 보지도 않고 댓글 다는데 돈 없어서 못사 나도 청약 해지함,0,0,부정,분양가·집값 부담,,해지,Ugza72gi1OfGkw9EYLx4AaABAg
2026-09-13 19:41,청약당첨시 대출은 완화를 해줘야 하는거 아닌가?,0,0,양가,대출규제·자금조달,,,UgyywF0pJeM-qRJDj_x4AaABAg
2026-09-13 19:11,"집못산건 여러분들이 열심히 안살아서에요... 징징거리지말고 
나가서 투잡 쓰리잡이라도 뛰세요",0,1,해당 없음,,,,Ugz-o7kaFHjo5NkUXBl4AaABAg
2026-09-13 20:39,청약 당첨되서 너무 기뻐하면서 우리가족 돈 전부 끌어모아서 6억정도 만들었는데 분양가가 10억....확장비 세금 이런거 다 따지면 11억에서 12억정도 필요한데 대출도 어려움 ㅅㅂ...눈물을 머금고 포기,0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,Ugzy2Fzq4mod8QOPM_p4AaABAg
2026-09-13 20:40,연말정산 공제 받을라고 넣긴 함ㅋㅋㅋ,0,0,양가,임대·대출우대 등 부가 기능,,유지,UgxX2SURR_h4VxoQbfB4AaABAg
2026-09-13 20:40,참고로 청약 천오백이상 통장에 있어야 되야 신청가능함 당첨은 당연히 존나게 어렵고 ㅋ 점수가 안되니까,0,0,양가,"분양가·집값 부담, 가점·당첨확률",,,UgzUGSsy-W-DGwkgBBx4AaABAg
2026-09-13 20:54,"돈있어야 청약함
돈없으면 걍 하지마셈",0,0,부정,분양가·집값 부담,,,UgzolbX5-GoCixXiWSd4AaABAg
2026-09-13 20:52,본인과 부모님 자산이 많아도 안되고 회사에서 받는 급여도 많으면 가입자체가 안됨,0,0,부정,제도 불공정,,,UgzAPNBuVtEQNJz6sQt4AaABAg
2026-09-13 20:49,"대한민국 주택보급률은 100%를 훌쩍 넘어서 이론상으론 모든 국민이 다 1주택을 보유해야 하는데
상위 10%가 대부분을 차지하고 있음.
지금 계속 지어지는 집들도 무주택자들을 위해 짓는게 아니라 상위 10%들의 주택 컬렉션만 계속 늘어날뿐 무주택자들은 평생 무주택자에서 벗어날수가 없음;;",0,0,부정,"제도 불공정, 정부·정치 불신, 수도권 집중·지방·인구",,,Ugwbk7ckvIBZ_muUI2J4AaABAg
2026-09-13 19:04,"솔직히 청약 당첨 된다 해도
난 요즘 신축 도저히 못믿겠음
또 순살 와르르일거같단 말이지",0,0,부정,신축 품질·하자,,,Ugz1rL1qwREGinNUSCN4AaABAg
2026-09-13 20:49,"이래도 부동산이 말도 안되는 가격이 가도 다들 비싸도 수요 사는 사람이 있으니깐 유지 되는거겠죠!? 

21년도부터 이리 말도 안되게 오르는게 문제인걸까요!? 아니면 애초에 부모나 스스로가 돈을 많이 못모은게 잘못인가요?",0,0,양가,분양가·집값 부담,상승,,Ugy4KzbwhB-4dqh1Ux94AaABAg
2026-09-13 19:56,부자 부모를 둔 젊은 세대 아니면 쓸모가 없긴함,0,0,부정,제도 불공정,,,UgwPX2idCbA8cKxrthB4AaABAg
2026-09-13 20:48,흠... 못빼게 계좌 잠금시키는 정책이 필요할듯,0,0,양가,임대·대출우대 등 부가 기능,,,UgzJeGdj_nvmCE4zZr94AaABAg
2026-09-13 19:44,나도 청약 해지하러 가야겠다,0,0,부정,,,해지,UgwlzC7m9WQwcrbMgIh4AaABAg
2026-09-13 19:05,그나라 인간이 집 사기 더 좋은 나라,0,0,해당 없음,,,,UgylOPp-DdNKoAQBuBN4AaABAg
2026-09-13 20:47,"집값이 말도 안되게 올랐는데 소득부터 대출까지 온갖건 작살내야 합격하고
이딴게 아직도 손을 안보고 있다는게 이해가 안돼요
높으신분들 많이 해먹어야되서 일부러 내비두는거겠지?",0,0,부정,"분양가·집값 부담, 대출규제·자금조달, 가점·당첨확률",,,UgxxU7s7UWaX8O992_N4AaABAg
2026-09-13 20:44,이재명 효과,0,0,해당 없음,정부·정치 불신,,,UgycuWpahqZanjyotid4AaABAg
2026-09-13 20:44,"요즘 2030들 계약금 낼돈도 없는데 뭔 ㅋㅋ
지방 아파트도 5억인데 그럼 5천 낼돈도 없어",0,0,부정,"분양가·집값 부담, 수도권 집중·지방·인구",,,Ugx0NwRVn2BqrukYSmN4AaABAg
2026-09-13 19:06,"왜 매매에만 집중하고 있냐 청년주택, 국민임대, 공공임대 같은거 넣을때 청약 횟수 보는 곳 많다. 충분히 횟수 채웠으면 납입을 멈출 순 있어도 해지하는건 그 시간의 가치를 버리는 일임.",0,0,긍정,임대·대출우대 등 부가 기능,,유지,Ugxwr0xuDcsN5frhtB14AaABAg
2026-09-13 19:07,진짜 돈없으면 쓸모없는 청약 중 원탑임,0,0,부정,"분양가·집값 부담, 가점·당첨확률",,,UgzuP0nMw-9fkkh_RVl4AaABAg
2026-09-13 20:43,"결혼예정자를 신혼부부에 넣고 당첨 1년내로 혼인신고시 해당되게 하면 되겟네
신혼부부 가점 크게 높여주고",0,0,양가,임대·대출우대 등 부가 기능,,,UgxrYYfe4anvc7a3e7l4AaABAg
2026-09-13 19:10,무쓸모라 해지한지 5년 됐음. 나는 당첨 안되는걸 잘알고 있.,0,0,부정,가점·당첨확률,,해지,UgyA6IsPkZ_KQSWSNTd4AaABAg
2026-09-13 19:56,"당첨되서 돈도 있고 하나 구했다 치자.  이제 그 다음은 보유세랑 세금 등등 인데 어후... 
팔면되지ㅡ그래?  대출이 안나오는데 누가 사노 
친척 5년째 그 좋은 아파트 안팔리고 보유세만 매년 몇천 내니까 애물단지라고 

그 아파트가 있다!
가오 잡기만 좋다심 쓰잘데기 없다고 ㅋ",0,0,부정,"분양가·집값 부담, 대출규제·자금조달",,,Ugyx1jqCUZO7-BFti7t4AaABAg
2026-09-13 20:21,그래도 버텨보겠다고 청년주택 공고 나오는거마다 신청했는데 결국 안되고 이미 청년 나이 넘어가는중.. 점수 미달에 결국 부모 도움 있냐 없냐로 갈림,0,0,부정,"가점·당첨확률, 제도 불공정",,,UgykyW66IxHdHCAGbdZ4AaABAg
2026-09-13 19:23,2010년도 만든 내 청약통장..  의미 없어진지 오래...ㅋㅋㅋㅋㅋㅋ,0,0,부정,,,,Ugw0k6QHxX6z1J_PJbN4AaABAg
2026-09-13 19:24,청약통장있어봐야 딱 1평만 살수있는거지,0,0,부정,"분양가·집값 부담, 가점·당첨확률",,,Ugwz8sW8Na8ug2aA37l4AaABAg
2026-09-13 20:21,분양을 받아서 개인이 이득을봐야되는데 건설사가 그이득 다쳐가져가버리고 ㅋㅋㅋㅋ,0,0,부정,제도 불공정,,,UgyqmyGDHf_1xKTM8994AaABAg
2026-09-13 20:03,연봉 1억 높지 그만큼 많이버는사람도 많지 않고 근데 서민들을 위한 청약정책의 분양가들에 비교하면 겨우 1억임,0,0,부정,분양가·집값 부담,,,UgyGQiky-fbOu4kWqZd4AaABAg
2026-09-13 20:07,나도 증여 받는 순간 해지해서 주식에 넣음 ㅎㅎㅎ,0,0,긍정,대체 투자·낮은 금리,,해지,UgyS68pd05_Jq0mJZSl4AaABAg
2026-09-13 19:24,청약 가입자만 수천만명인데 내 차례 올 확률이 몇퍼나 된다고 ㅋㅋㅋ 청약된다해도 낼 돈은 있고?,0,0,부정,가점·당첨확률,,,Ugzt2b6MFebYCoFfbsx4AaABAg
